meter_id,timestamp,consumption_kwh,voltage,current,frequency
54181199066,2024-06-03T11:19:43Z,1.0,234.4,4.0,50.0
54181199066,2024-06-03T10:19:43Z,1.31,236.4,5.5,50.0
54181199066,2024-06-03T09:19:43Z,1.84,223.5,4.0,50.0
54181199066,2024-06-03T08:19:43Z,0.76,234.0,5.4,50.0
54181199066,2024-06-03T07:19:43Z,1.21,222.6,3.1,50.0
54181199066,2024-06-03T06:19:43Z,0.59,226.8,5.9,50.0
54181199066,2024-06-03T05:19:43Z,1.16,238.0,5.7,50.0
54181199066,2024-06-03T04:19:43Z,1.69,232.8,4.0,50.0
54181199066,2024-06-03T03:19:43Z,0.99,227.1,3.3,50.0
54181199066,2024-06-03T02:19:43Z,1.93,222.5,4.0,50.0
54181199066,2024-06-03T01:19:43Z,1.04,225.1,3.8,50.0
54181199066,2024-06-03T00:19:43Z,1.01,237.0,5.8,50.0
54181199066,2024-06-02T23:19:43Z,1.15,233.0,4.4,50.0
54181199284,2024-06-03T22:19:43Z,1.97,234.6,5.3,50.0
54181199284,2024-06-03T21:19:43Z,0.69,236.5,4.0,50.0
54181199284,2024-06-03T20:19:43Z,1.54,230.4,3.1,50.0
54181199284,2024-06-03T19:19:43Z,1.21,232.5,4.1,50.0
54181199284,2024-06-03T18:19:43Z,1.5,231.6,6.0,50.0
54181199284,2024-06-03T17:19:43Z,0.79,223.7,5.8,50.0
54181199284,2024-06-03T16:19:43Z,1.42,237.9,4.4,50.0
54181199284,2024-06-03T15:19:43Z,1.46,228.0,4.8,50.0
54181199284,2024-06-03T14:19:43Z,1.98,232.9,3.5,50.0
54181199284,2024-06-03T13:19:43Z,1.26,224.9,4.3,50.0
54181199284,2024-06-03T12:19:43Z,0.73,233.5,5.1,50.0
54181199284,2024-06-03T11:19:43Z,0.8,238.5,5.1,50.0
54181199284,2024-06-03T10:19:43Z,1.39,237.0,3.7,50.0
54181199284,2024-06-03T09:19:43Z,0.87,228.6,5.3,50.0
54181199284,2024-06-03T08:19:43Z,1.68,227.6,5.1,50.0
54181199284,2024-06-03T07:19:43Z,1.58,233.1,5.9,50.0
54181199284,2024-06-03T06:19:43Z,0.71,225.2,4.2,50.0
54181199284,2024-06-03T05:19:43Z,1.54,220.8,6.0,50.0
54181199284,2024-06-03T04:19:43Z,0.85,237.4,3.3,50.0
54181199284,2024-06-03T03:19:43Z,1.51,223.9,5.9,50.0
54181199284,2024-06-03T02:19:43Z,1.47,221.1,5.1,50.0
54181199284,2024-06-03T01:19:43Z,1.68,239.6,4.8,50.0
54181199284,2024-06-03T00:19:43Z,1.44,224.7,3.1,50.0
54181199284,2024-06-02T23:19:43Z,1.49,220.2,5.2,50.0
54181200053,2024-06-03T22:19:43Z,1.19,238.9,4.8,50.0
54181200053,2024-06-03T21:19:43Z,0.64,226.2,4.2,50.0
54181200053,2024-06-03T20:19:43Z,1.08,234.2,5.4,50.0
54181200053,2024-06-03T19:19:43Z,0.86,235.8,4.1,50.0
54181200053,2024-06-03T18:19:43Z,0.58,230.8,5.1,50.0
54181200053,2024-06-03T17:19:43Z,1.89,223.7,5.6,50.0
54181200053,2024-06-03T16:19:43Z,1.84,235.5,3.1,50.0
54181200053,2024-06-03T15:19:43Z,0.73,232.2,4.0,50.0
54181200053,2024-06-03T14:19:43Z,1.23,238.5,4.2,50.0
54181200053,2024-06-03T13:19:43Z,1.07,232.3,5.3,50.0
54181200053,2024-06-03T12:19:43Z,1.75,222.0,5.1,50.0
54181200053,2024-06-03T11:19:43Z,1.08,229.9,4.4,50.0
54181200053,2024-06-03T10:19:43Z,0.96,230.2,3.2,50.0
54181200053,2024-06-03T09:19:43Z,0.79,228.7,4.1,50.0
54181200053,2024-06-03T08:19:43Z,0.58,237.0,5.3,50.0
54181200053,2024-06-03T07:19:43Z,1.97,221.1,3.5,50.0
54181200053,2024-06-03T06:19:43Z,1.12,234.8,4.5,50.0
54181200053,2024-06-03T05:19:43Z,1.23,222.7,4.6,50.0
54181200053,2024-06-03T04:19:43Z,1.54,221.6,4.6,50.0
54181200053,2024-06-03T03:19:43Z,0.59,235.4,4.0,50.0
54181200053,2024-06-03T02:19:43Z,0.94,239.2,3.7,50.0
54181200053,2024-06-03T01:19:43Z,1.34,237.7,5.3,50.0
54181200053,2024-06-03T00:19:43Z,1.8,229.0,3.2,50.0
54181200053,2024-06-02T23:19:43Z,0.76,232.0,3.8,50.0
54181199849,2024-06-03T22:19:43Z,1.14,233.4,3.1,50.0
54181199849,2024-06-03T21:19:43Z,1.6,226.7,4.7,50.0
54181199849,2024-06-03T20:19:43Z,1.29,221.4,5.9,50.0
54181199849,2024-06-03T19:19:43Z,1.59,234.6,5.8,50.0
54181199849,2024-06-03T18:19:43Z,0.6,231.6,4.6,50.0
54181199849,2024-06-03T17:19:43Z,0.92,225.6,5.7,50.0
54181199849,2024-06-03T16:19:43Z,0.98,238.8,3.0,50.0
54181199849,2024-06-03T15:19:43Z,1.63,233.5,3.4,50.0
54181199849,2024-06-03T14:19:43Z,1.57,221.6,5.5,50.0
54181199849,2024-06-03T13:19:43Z,0.87,229.2,5.0,50.0
54181199849,2024-06-03T12:19:43Z,1.29,223.0,5.2,50.0
54181199849,2024-06-03T11:19:43Z,0.77,226.7,3.6,50.0
54181199849,2024-06-03T10:19:43Z,0.62,238.9,4.2,50.0
54181199849,2024-06-03T09:19:43Z,0.66,228.1,3.9,50.0
54181199849,2024-06-03T08:19:43Z,0.77,239.1,4.0,50.0
54181199849,2024-06-03T07:19:43Z,1.65,229.9,3.5,50.0
54181199849,2024-06-03T06:19:43Z,1.45,229.2,5.2,50.0
54181199849,2024-06-03T05:19:43Z,1.09,239.1,4.9,50.0
54181199849,2024-06-03T04:19:43Z,1.61,228.4,4.9,50.0
54181199849,2024-06-03T03:19:43Z,1.16,233.3,4.7,50.0
54181199849,2024-06-03T02:19:43Z,0.65,230.4,5.5,50.0
54181199849,2024-06-03T01:19:43Z,0.82,227.3,4.4,50.0
54181199849,2024-06-03T00:19:43Z,0.51,221.9,4.1,50.0
54181199849,2024-06-02T23:19:43Z,1.85,230.2,3.3,50.0
54181199211,2024-06-03T22:19:43Z,0.88,235.7,3.4,50.0
54181199211,2024-06-03T21:19:43Z,1.78,236.3,5.5,50.0
54181199211,2024-06-03T20:19:43Z,0.54,235.8,5.2,50.0
54181199211,2024-06-03T19:19:43Z,0.82,236.2,4.9,50.0
54181199211,2024-06-03T18:19:43Z,1.58,229.2,3.8,50.0
54181199211,2024-06-03T17:19:43Z,1.52,224.2,3.1,50.0
54181199211,2024-06-03T16:19:43Z,0.92,222.2,3.7,50.0
54181199211,2024-06-03T15:19:43Z,0.82,223.1,5.5,50.0
54181199211,2024-06-03T14:19:43Z,1.09,228.3,4.0,50.0
54181199211,2024-06-03T13:19:43Z,0.91,236.7,3.3,50.0
54181199211,2024-06-03T12:19:43Z,1.62,233.8,4.6,50.0
54181199211,2024-06-03T11:19:43Z,1.85,236.2,3.8,50.0
54181199211,2024-06-03T10:19:43Z,0.51,239.6,3.1,50.0
54181199211,2024-06-03T09:19:43Z,0.63,229.0,4.3,50.0
54181199211,2024-06-03T08:19:43Z,1.58,227.4,5.8,50.0
54181199211,2024-06-03T07:19:43Z,1.9,237.0,4.2,50.0
54181199211,2024-06-03T06:19:43Z,0.98,235.1,3.6,50.0
54181199211,2024-06-03T05:19:43Z,0.71,227.3,5.0,50.0
54181199211,2024-06-03T04:19:43Z,1.86,222.0,3.3,50.0
54181199211,2024-06-03T03:19:43Z,0.59,230.4,3.2,50.0
54181199211,2024-06-03T02:19:43Z,1.11,227.9,5.3,50.0
54181199211,2024-06-03T01:19:43Z,0.64,225.1,5.7,50.0
54181199211,2024-06-03T00:19:43Z,1.64,230.2,4.3,50.0
54181199211,2024-06-02T23:19:43Z,1.08,234.9,4.8,50.0
54181199270,2024-06-03T22:19:43Z,0.65,228.0,4.5,50.0
54181199270,2024-06-03T21:19:43Z,0.68,234.9,6.0,50.0
54181199270,2024-06-03T20:19:43Z,0.65,220.5,5.1,50.0
54181199270,2024-06-03T19:19:43Z,1.69,224.6,4.6,50.0
54181199270,2024-06-03T18:19:43Z,1.48,224.7,6.0,50.0
54181199270,2024-06-03T17:19:43Z,1.93,231.1,3.3,50.0
54181199270,2024-06-03T16:19:43Z,1.55,224.3,5.5,50.0
54181199270,2024-06-03T15:19:43Z,1.35,230.2,4.1,50.0
54181199270,2024-06-03T14:19:43Z,1.52,235.6,5.2,50.0
54181199270,2024-06-03T13:19:43Z,1.6,220.3,3.8,50.0
54181199270,2024-06-03T12:19:43Z,1.14,230.7,3.2,50.0
54181199270,2024-06-03T11:19:43Z,1.28,222.7,5.9,50.0
54181199270,2024-06-03T10:19:43Z,1.34,235.4,3.3,50.0
54181199270,2024-06-03T09:19:43Z,1.59,236.5,5.7,50.0
54181199270,2024-06-03T08:19:43Z,0.61,221.4,5.1,50.0
54181199270,2024-06-03T07:19:43Z,1.33,235.5,3.4,50.0
54181199270,2024-06-03T06:19:43Z,0.55,220.1,4.9,50.0
54181199270,2024-06-03T05:19:43Z,1.13,228.7,6.0,50.0
54181199270,2024-06-03T04:19:43Z,0.99,230.5,6.0,50.0
54181199270,2024-06-03T03:19:43Z,1.73,223.9,4.7,50.0
54181199270,2024-06-03T02:19:43Z,1.86,235.9,4.7,50.0
54181199270,2024-06-03T01:19:43Z,0.83,237.6,3.5,50.0
54181199270,2024-06-03T00:19:43Z,0.9,232.3,4.9,50.0
54181199270,2024-06-02T23:19:43Z,1.11,229.7,3.2,50.0
54181200852,2024-06-03T22:19:43Z,0.89,224.0,3.6,50.0
54181200852,2024-06-03T21:19:43Z,1.95,230.2,3.7,50.0
54181200852,2024-06-03T20:19:43Z,1.12,225.0,4.2,50.0
54181200852,2024-06-03T19:19:43Z,1.28,232.0,5.1,50.0
54181200852,2024-06-03T18:19:43Z,1.11,231.3,4.6,50.0
54181200852,2024-06-03T17:19:43Z,1.26,233.7,4.8,50.0
54181200852,2024-06-03T16:19:43Z,1.21,235.1,3.6,50.0
54181200852,2024-06-03T15:19:43Z,1.55,224.6,3.1,50.0
54181200852,2024-06-03T14:19:43Z,1.07,237.0,4.6,50.0
54181200852,2024-06-03T13:19:43Z,1.43,226.3,5.7,50.0
54181200852,2024-06-03T12:19:43Z,1.06,226.2,4.7,50.0
54181200852,2024-06-03T11:19:43Z,0.6,224.0,4.1,50.0
54181200852,2024-06-03T10:19:43Z,0.85,238.8,4.3,50.0
54181200852,2024-06-03T09:19:43Z,0.59,230.0,6.0,50.0
54181200852,2024-06-03T08:19:43Z,1.7,226.0,6.0,50.0
54181200852,2024-06-03T07:19:43Z,1.09,238.4,6.0,50.0
54181200852,2024-06-03T06:19:43Z,1.6,239.5,6.0,50.0
54181200852,2024-06-03T05:19:43Z,0.55,236.7,5.2,50.0
54181200852,2024-06-03T04:19:43Z,1.48,225.0,5.6,50.0
54181200852,2024-06-03T03:19:43Z,0.8,228.7,3.9,50.0
54181200852,2024-06-03T02:19:43Z,1.76,232.7,5.5,50.0
54181200852,2024-06-03T01:19:43Z,0.55,227.0,4.8,50.0
54181200852,2024-06-03T00:19:43Z,1.18,238.6,4.2,50.0
54181200852,2024-06-02T23:19:43Z,1.2,224.8,4.5,50.0
54181200839,2024-06-03T22:19:43Z,1.93,233.7,4.8,50.0
54181200839,2024-06-03T21:19:43Z,1.73,234.0,3.8,50.0
54181200839,2024-06-03T20:19:43Z,0.71,229.6,4.1,50.0
54181200839,2024-06-03T19:19:43Z,1.57,228.9,5.2,50.0
54181200839,2024-06-03T18:19:43Z,1.48,222.9,5.0,50.0
54181200839,2024-06-03T17:19:43Z,1.78,224.8,5.2,50.0
54181200839,2024-06-03T16:19:43Z,1.23,223.3,5.9,50.0
54181200839,2024-06-03T15:19:43Z,0.68,238.2,6.0,50.0
54181200839,2024-06-03T14:19:43Z,1.55,236.6,3.8,50.0
54181200839,2024-06-03T13:19:43Z,1.95,227.0,3.9,50.0
54181200839,2024-06-03T12:19:43Z,1.4,237.4,5.5,50.0
54181200839,2024-06-03T11:19:43Z,0.62,238.5,4.4,50.0
54181200839,2024-06-03T10:19:43Z,0.99,240.0,3.7,50.0
54181200839,2024-06-03T09:19:43Z,1.98,237.9,3.8,50.0
54181200839,2024-06-03T08:19:43Z,1.1,220.2,5.0,50.0
54181200839,2024-06-03T07:19:43Z,1.29,227.7,4.9,50.0
54181200839,2024-06-03T06:19:43Z,1.37,220.1,4.4,50.0
54181200839,2024-06-03T05:19:43Z,1.91,226.7,3.4,50.0
54181200839,2024-06-03T04:19:43Z,1.58,232.8,4.8,50.0
54181200839,2024-06-03T03:19:43Z,1.06,237.3,3.3,50.0
54181200839,2024-06-03T02:19:43Z,1.66,225.9,3.5,50.0
54181200839,2024-06-03T01:19:43Z,1.2,231.2,3.5,50.0
54181200839,2024-06-03T00:19:43Z,0.65,224.8,4.1,50.0
54181200839,2024-06-02T23:19:43Z,0.98,222.2,3.9,50.0
54181200039,2024-06-03T22:19:43Z,1.86,228.5,4.1,50.0
54181200039,2024-06-03T21:19:43Z,1.43,235.3,3.2,50.0
54181200039,2024-06-03T20:19:43Z,1.69,230.5,4.0,50.0
54181200039,2024-06-03T19:19:43Z,0.8,237.5,4.8,50.0
54181200039,2024-06-03T18:19:43Z,1.62,227.5,5.2,50.0
54181200039,2024-06-03T17:19:43Z,1.59,236.7,6.0,50.0
54181200039,2024-06-03T16:19:43Z,1.64,239.1,4.0,50.0
54181200039,2024-06-03T15:19:43Z,0.86,220.8,4.1,50.0
54181200039,2024-06-03T14:19:43Z,0.96,226.2,3.2,50.0
54181200039,2024-06-03T13:19:43Z,1.68,234.5,3.6,50.0
54181200039,2024-06-03T12:19:43Z,0.58,239.6,5.9,50.0
54181200039,2024-06-03T11:19:43Z,1.88,220.5,4.2,50.0
54181200039,2024-06-03T10:19:43Z,1.63,226.7,4.8,50.0
54181200039,2024-06-03T09:19:43Z,1.22,231.8,4.7,50.0
54181200039,2024-06-03T08:19:43Z,1.66,226.6,4.9,50.0
54181200039,2024-06-03T07:19:43Z,0.68,222.8,3.5,50.0
54181200039,2024-06-03T06:19:43Z,1.48,222.2,4.2,50.0
54181200039,2024-06-03T05:19:43Z,1.08,232.4,3.3,50.0
54181200039,2024-06-03T04:19:43Z,0.74,224.6,5.6,50.0
54181200039,2024-06-03T03:19:43Z,1.71,226.9,4.5,50.0
54181200039,2024-06-03T02:19:43Z,1.13,238.5,5.4,50.0
54181200039,2024-06-03T01:19:43Z,1.78,238.4,5.1,50.0
54181200039,2024-06-03T00:19:43Z,1.81,226.9,5.5,50.0
54181200039,2024-06-02T23:19:43Z,0.7,236.2,4.0,50.0
54181200643,2024-06-03T22:19:43Z,1.06,226.1,3.7,50.0
54181200643,2024-06-03T21:19:43Z,1.29,225.8,3.3,50.0
54181200643,2024-06-03T20:19:43Z,1.56,230.6,3.5,50.0
54181200643,2024-06-03T19:19:43Z,1.43,228.2,5.8,50.0
54181200643,2024-06-03T18:19:43Z,1.88,230.1,5.2,50.0
54181200643,2024-06-03T17:19:43Z,0.87,229.3,5.3,50.0
54181200643,2024-06-03T16:19:43Z,1.78,231.6,5.0,50.0
54181200643,2024-06-03T15:19:43Z,0.94,220.5,5.2,50.0
54181200643,2024-06-03T14:19:43Z,0.85,227.0,5.7,50.0
54181200643,2024-06-03T13:19:43Z,0.59,233.4,4.0,50.0
54181200643,2024-06-03T12:19:43Z,0.95,233.4,4.2,50.0
54181200643,2024-06-03T11:19:43Z,0.87,224.0,4.1,50.0
54181200643,2024-06-03T10:19:43Z,0.94,225.9,5.3,50.0
54181200643,2024-06-03T09:19:43Z,1.27,223.5,3.8,50.0
54181200643,2024-06-03T08:19:43Z,1.16,234.5,3.3,50.0
54181200643,2024-06-03T07:19:43Z,0.83,223.0,5.3,50.0
54181200643,2024-06-03T06:19:43Z,0.82,238.2,3.7,50.0
54181200643,2024-06-03T05:19:43Z,1.53,232.6,4.4,50.0
54181200643,2024-06-03T04:19:43Z,1.3,225.0,4.8,50.0
54181200643,2024-06-03T03:19:43Z,1.34,230.6,5.7,50.0
54181200643,2024-06-03T02:19:43Z,0.52,226.0,3.6,50.0
54181200643,2024-06-03T01:19:43Z,1.73,221.6,5.7,50.0
54181200643,2024-06-03T00:19:43Z,1.18,232.2,4.1,50.0
54181200643,2024-06-02T23:19:43Z,0.87,230.7,3.8,50.0
54181199082,2024-06-03T22:19:43Z,0.88,231.5,4.8,50.0
54181199082,2024-06-03T21:19:43Z,1.09,236.6,3.2,50.0
54181199082,2024-06-03T20:19:43Z,1.66,236.3,4.6,50.0
54181199082,2024-06-03T19:19:43Z,0.76,231.1,5.9,50.0
54181199082,2024-06-03T18:19:43Z,1.59,228.0,5.4,50.0
54181199082,2024-06-03T17:19:43Z,1.33,225.1,5.8,50.0
54181199082,2024-06-03T16:19:43Z,1.66,235.2,4.9,50.0
54181199082,2024-06-03T15:19:43Z,1.86,235.4,3.8,50.0
54181199082,2024-06-03T14:19:43Z,1.55,232.4,4.5,50.0
54181199082,2024-06-03T13:19:43Z,1.13,235.7,3.6,50.0
54181199082,2024-06-03T12:19:43Z,1.78,229.8,3.2,50.0
54181199082,2024-06-03T11:19:43Z,1.73,225.0,5.8,50.0
54181199082,2024-06-03T10:19:43Z,1.64,221.2,5.0,50.0
54181199082,2024-06-03T09:19:43Z,1.12,223.3,5.7,50.0
54181199082,2024-06-03T08:19:43Z,1.03,224.3,5.2,50.0
54181199082,2024-06-03T07:19:43Z,1.1,232.5,3.6,50.0
54181199082,2024-06-03T06:19:43Z,1.14,237.7,4.6,50.0
54181199082,2024-06-03T05:19:43Z,1.13,233.1,5.2,50.0
54181199082,2024-06-03T04:19:43Z,0.72,224.7,4.1,50.0
54181199082,2024-06-03T03:19:43Z,0.55,238.2,4.6,50.0
54181199082,2024-06-03T02:19:43Z,1.71,233.0,5.7,50.0
54181199082,2024-06-03T01:19:43Z,1.1,232.8,3.1,50.0
54181199082,2024-06-03T00:19:43Z,1.74,232.9,5.2,50.0
54181199082,2024-06-02T23:19:43Z,1.44,229.0,3.4,50.0
54181199432,2024-06-03T22:19:43Z,1.24,226.1,4.7,50.0
54181199432,2024-06-03T21:19:43Z,0.72,226.3,5.0,50.0
54181199432,2024-06-03T20:19:43Z,0.9,240.0,3.3,50.0
54181199432,2024-06-03T19:19:43Z,1.9,233.9,4.1,50.0
54181199432,2024-06-03T18:19:43Z,1.71,223.9,5.2,50.0
54181199432,2024-06-03T17:19:43Z,1.81,229.8,4.7,50.0
54181199432,2024-06-03T16:19:43Z,1.18,235.5,4.6,50.0
54181199432,2024-06-03T15:19:43Z,1.22,222.3,4.4,50.0
54181199432,2024-06-03T14:19:43Z,1.58,222.8,4.4,50.0
54181199432,2024-06-03T13:19:43Z,1.79,223.2,4.5,50.0
54181199432,2024-06-03T12:19:43Z,1.01,231.8,5.9,50.0
54181199432,2024-06-03T11:19:43Z,0.69,232.6,4.4,50.0
54181199432,2024-06-03T10:19:43Z,0.74,234.6,3.6,50.0
54181199432,2024-06-03T09:19:43Z,1.59,221.9,5.4,50.0
54181199432,2024-06-03T08:19:43Z,0.63,231.7,5.1,50.0
54181199432,2024-06-03T07:19:43Z,1.57,239.3,4.6,50.0
54181199432,2024-06-03T06:19:43Z,1.03,231.5,3.7,50.0
54181199432,2024-06-03T05:19:43Z,1.32,231.5,5.5,50.0
54181199432,2024-06-03T04:19:43Z,0.79,230.7,5.9,50.0
54181199432,2024-06-03T03:19:43Z,0.79,234.7,4.5,50.0
54181199432,2024-06-03T02:19:43Z,1.86,221.0,5.5,50.0
54181199432,2024-06-03T01:19:43Z,1.3,232.2,3.1,50.0
54181199432,2024-06-03T00:19:43Z,0.51,224.5,5.8,50.0
54181199432,2024-06-02T23:19:43Z,0.91,228.7,6.0,50.0
54181199881,2024-06-03T22:19:43Z,0.7,227.6,3.8,50.0
54181199881,2024-06-03T21:19:43Z,1.67,230.8,5.9,50.0
54181199881,2024-06-03T20:19:43Z,0.63,238.2,4.2,50.0
54181199881,2024-06-03T19:19:43Z,1.19,221.2,3.1,50.0
54181199881,2024-06-03T18:19:43Z,1.33,220.4,3.3,50.0
54181199881,2024-06-03T17:19:43Z,1.19,221.2,4.4,50.0
54181199881,2024-06-03T16:19:43Z,1.62,230.0,4.6,50.0
54181199881,2024-06-03T15:19:43Z,0.72,224.1,4.8,50.0
54181199881,2024-06-03T14:19:43Z,1.42,231.1,5.6,50.0
54181199881,2024-06-03T13:19:43Z,1.58,237.8,5.2,50.0
54181199881,2024-06-03T12:19:43Z,0.96,234.0,3.1,50.0
54181199881,2024-06-03T11:19:43Z,1.26,223.2,5.6,50.0
54181199881,2024-06-03T10:19:43Z,1.89,232.7,3.5,50.0
54181199881,2024-06-03T09:19:43Z,1.34,223.3,4.8,50.0
54181199881,2024-06-03T08:19:43Z,1.88,232.4,5.0,50.0
54181199881,2024-06-03T07:19:43Z,1.36,237.1,3.4,50.0
54181199881,2024-06-03T06:19:43Z,1.76,228.3,5.3,50.0
54181199881,2024-06-03T05:19:43Z,1.12,224.9,4.3,50.0
54181199881,2024-06-03T04:19:43Z,1.21,224.3,4.9,50.0
54181199881,2024-06-03T03:19:43Z,1.19,235.6,3.9,50.0
54181199881,2024-06-03T02:19:43Z,1.1,225.8,4.1,50.0
54181199881,2024-06-03T01:19:43Z,1.31,232.9,3.4,50.0
54181199881,2024-06-03T00:19:43Z,1.14,228.8,5.2,50.0
54181199881,2024-06-02T23:19:43Z,1.93,225.9,3.5,50.0
54181199546,2024-06-03T22:19:43Z,0.56,227.8,5.3,50.0
54181199546,2024-06-03T21:19:43Z,1.97,227.4,3.1,50.0
54181199546,2024-06-03T20:19:43Z,0.69,234.8,3.6,50.0
54181199546,2024-06-03T19:19:43Z,1.04,226.9,6.0,50.0
54181199546,2024-06-03T18:19:43Z,1.28,234.9,5.1,50.0
54181199546,2024-06-03T17:19:43Z,0.67,233.9,5.7,50.0
54181199546,2024-06-03T16:19:43Z,0.77,235.6,3.2,50.0
54181199546,2024-06-03T15:19:43Z,1.55,220.3,4.6,50.0
54181199546,2024-06-03T14:19:43Z,1.48,232.2,4.3,50.0
54181199546,2024-06-03T13:19:43Z,1.96,223.4,4.0,50.0
54181199546,2024-06-03T12:19:43Z,1.68,221.5,5.8,50.0
54181199546,2024-06-03T11:19:43Z,1.24,227.3,5.6,50.0
54181199546,2024-06-03T10:19:43Z,0.88,220.0,3.5,50.0
54181199546,2024-06-03T09:19:43Z,1.86,237.1,5.3,50.0
54181199546,2024-06-03T08:19:43Z,0.66,232.1,3.8,50.0
54181199546,2024-06-03T07:19:43Z,1.19,233.1,3.1,50.0
54181199546,2024-06-03T06:19:43Z,1.75,237.2,3.4,50.0
54181199546,2024-06-03T05:19:43Z,1.96,233.7,3.7,50.0
54181199546,2024-06-03T04:19:43Z,1.99,227.4,3.9,50.0
54181199546,2024-06-03T03:19:43Z,1.51,234.7,3.5,50.0
54181199546,2024-06-03T02:19:43Z,0.96,223.7,5.6,50.0
54181199546,2024-06-03T01:19:43Z,0.85,230.0,3.1,50.0
54181199546,2024-06-03T00:19:43Z,0.83,237.2,4.8,50.0
54181199546,2024-06-02T23:19:43Z,1.25,223.6,4.0,50.0
54181199397,2024-06-03T22:19:43Z,1.48,238.1,3.6,50.0
54181199397,2024-06-03T21:19:43Z,0.71,226.9,5.2,50.0
54181199397,2024-06-03T20:19:43Z,0.89,226.5,5.1,50.0
54181199397,2024-06-03T19:19:43Z,1.98,231.4,3.1,50.0
54181199397,2024-06-03T18:19:43Z,1.83,223.7,4.7,50.0
54181199397,2024-06-03T17:19:43Z,1.29,224.7,5.4,50.0
54181199397,2024-06-03T16:19:43Z,0.69,231.1,5.7,50.0
54181199397,2024-06-03T15:19:43Z,0.79,222.5,4.0,50.0
54181199397,2024-06-03T14:19:43Z,0.58,220.8,4.2,50.0
54181199397,2024-06-03T13:19:43Z,1.32,225.7,4.9,50.0
54181199397,2024-06-03T12:19:43Z,0.67,231.1,4.6,50.0
54181199397,2024-06-03T11:19:43Z,1.63,224.9,4.5,50.0
54181199397,2024-06-03T10:19:43Z,0.66,220.1,3.9,50.0
54181199397,2024-06-03T09:19:43Z,0.64,225.5,4.7,50.0
54181199397,2024-06-03T08:19:43Z,0.97,224.9,4.1,50.0
54181199397,2024-06-03T07:19:43Z,1.58,220.7,5.9,50.0
54181199397,2024-06-03T06:19:43Z,1.0,238.9,4.7,50.0
54181199397,2024-06-03T05:19:43Z,1.55,225.0,4.1,50.0
54181199397,2024-06-03T04:19:43Z,0.91,221.7,3.2,50.0
54181199397,2024-06-03T03:19:43Z,0.8,229.5,5.3,50.0
54181199397,2024-06-03T02:19:43Z,0.58,239.7,3.9,50.0
54181199397,2024-06-03T01:19:43Z,1.64,225.3,5.2,50.0
54181199397,2024-06-03T00:19:43Z,1.58,233.0,4.1,50.0
54181199397,2024-06-02T23:19:43Z,0.65,233.4,3.3,50.0
54181199029,2024-06-03T22:19:43Z,0.98,234.2,4.7,50.0
54181199029,2024-06-03T21:19:43Z,1.71,226.9,5.1,50.0
54181199029,2024-06-03T20:19:43Z,1.75,221.3,4.1,50.0
54181199029,2024-06-03T19:19:43Z,1.94,236.4,3.1,50.0
54181199029,2024-06-03T18:19:43Z,1.39,222.1,5.6,50.0
54181199029,2024-06-03T17:19:43Z,1.96,238.4,5.2,50.0
54181199029,2024-06-03T16:19:43Z,0.85,232.8,3.3,50.0
54181199029,2024-06-03T15:19:43Z,1.95,229.6,5.6,50.0
54181199029,2024-06-03T14:19:43Z,1.72,228.3,3.2,50.0
54181199029,2024-06-03T13:19:43Z,1.01,229.0,4.7,50.0
54181199029,2024-06-03T12:19:43Z,1.41,234.8,3.4,50.0
54181199029,2024-06-03T11:19:43Z,0.82,225.0,4.2,50.0
54181199029,2024-06-03T10:19:43Z,1.01,238.9,4.5,50.0
54181199029,2024-06-03T09:19:43Z,1.47,229.0,3.3,50.0
54181199029,2024-06-03T08:19:43Z,1.99,237.6,4.0,50.0
54181199029,2024-06-03T07:19:43Z,1.63,225.0,4.4,50.0
54181199029,2024-06-03T06:19:43Z,1.42,231.7,5.6,50.0
54181199029,2024-06-03T05:19:43Z,1.06,225.3,4.8,50.0
54181199029,2024-06-03T04:19:43Z,1.03,231.0,4.4,50.0
54181199029,2024-06-03T03:19:43Z,1.7,234.0,4.4,50.0
54181199029,2024-06-03T02:19:43Z,1.96,220.1,4.6,50.0
54181199029,2024-06-03T01:19:43Z,1.08,224.2,5.9,50.0
54181199029,2024-06-03T00:19:43Z,0.61,222.6,3.5,50.0
54181199029,2024-06-02T23:19:43Z,0.97,227.7,5.2,50.0
54181199815,2024-06-03T22:19:43Z,1.85,231.6,3.2,50.0
54181199815,2024-06-03T21:19:43Z,0.87,234.1,5.3,50.0
54181199815,2024-06-03T20:19:43Z,1.55,230.5,4.5,50.0
54181199815,2024-06-03T19:19:43Z,0.78,224.4,3.6,50.0
54181199815,2024-06-03T18:19:43Z,1.17,221.9,3.4,50.0
54181199815,2024-06-03T17:19:43Z,0.68,237.5,3.8,50.0
54181199815,2024-06-03T16:19:43Z,0.5,239.9,4.1,50.0
54181199815,2024-06-03T15:19:43Z,1.24,229.4,3.2,50.0
54181199815,2024-06-03T14:19:43Z,1.92,236.6,6.0,50.0
54181199815,2024-06-03T13:19:43Z,0.9,230.3,6.0,50.0
54181199815,2024-06-03T12:19:43Z,1.38,231.7,5.8,50.0
54181199815,2024-06-03T11:19:43Z,1.75,223.0,4.0,50.0
54181199815,2024-06-03T10:19:43Z,1.77,227.7,3.6,50.0
54181199815,2024-06-03T09:19:43Z,1.03,220.9,4.9,50.0
54181199815,2024-06-03T08:19:43Z,1.96,224.5,3.8,50.0
